Customer Name,Employee Name,Route Name,State,Visit Day,acedns
INACTIV1177,ASL1028,SARDARSAHAR,,,N
INACTIV1178,,JAIPUR,,,N
INACTIV1178,ASL1028,JAIPUR,,,N
INACTIV1179,,LADNU,,,N
INACTIV1179,ASL1028,LADNU,,,N
INACTIV118,,DIMAPUR,,,N
INACTIV118,ASL1028,DIMAPUR,,,N
INACTIV1180,,SADULPUR,,,N
INACTIV1180,ASL1028,SADULPUR,,,N
INACTIV1181,,JAIPUR,,,N
INACTIV1181,ASL1028,JAIPUR,,,N
INACTIV1182,,SIKAR,,,N
INACTIV1182,ASL1028,SIKAR,,,N
INACTIV1183,,JAIPUR,,,N
INACTIV1183,ASL1028,JAIPUR,,,N
INACTIV1184,,GANGAPURCITY,,,N
INACTIV1184,ASL1028,GANGAPURCITY,,,N
INACTIV1185,,KAROLI,,,N
INACTIV1185,ASL1028,KAROLI,,,N
INACTIV1186,,JAIPUR,,,N
INACTIV1186,ASL1028,JAIPUR,,,N
INACTIV1187,,SURATGATH,,,N
INACTIV1187,ASL1028,SURATGATH,,,N
INACTIV1188,,SUJANGARH,,,N
INACTIV1188,ASL1028,SUJANGARH,,,N
INACTIV1189,,PALLI,,,N
INACTIV1189,ASL1028,PALLI,,,N
INACTIV119,,ALWAR,,,N
INACTIV119,ASL1028,ALWAR,,,N
INACTIV1190,,JAIPUR,,,N
INACTIV1190,ASL1028,JAIPUR,,,N
INACTIV1191,,SHRI GANGANAGAR,,,N
INACTIV1191,ASL1028,SHRI GANGANAGAR,,,N
INACTIV1192,,JAIPUR,,,N
INACTIV1192,ASL1028,JAIPUR,,,N
INACTIV1193,,BAYANA,,,N
INACTIV1193,ASL1028,BAYANA,,,N
INACTIV1194,,JAIPUR,,,N
INACTIV1194,ASL1028,JAIPUR,,,N
INACTIV1195,,JAIPUR,,,N
INACTIV1195,ASL1028,JAIPUR,,,N
INACTIV1196,,CHURU,,,N
INACTIV1196,ASL1028,CHURU,,,N
INACTIV1197,,NAGOUR,,,N
INACTIV1197,ASL1028,NAGOUR,,,N
INACTIV1198,,JAIPUR,,,N
INACTIV1198,ASL1028,JAIPUR,,,N
INACTIV1199,,AJMER,,,N
INACTIV1199,ASL1028,AJMER,,,N
INACTIV120,,GUWAHATI,,,N
INACTIV120,ASL1028,GUWAHATI,,,N
INACTIV1200,,NADBAI,,,N
INACTIV1200,ASL1028,NADBAI,,,N
INACTIV1201,,JAIPUR,,,N
INACTIV1201,ASL1028,JAIPUR,,,N
INACTIV1202,,JAIPUR,,,N
INACTIV1202,ASL1028,JAIPUR,,,N
INACTIV1203,,CHURU,,,N
INACTIV1203,ASL1028,CHURU,,,N
INACTIV1204,,NAWA,,,N
INACTIV1204,ASL1028,NAWA,,,N
INACTIV1205,,JAIPUR,,,N
INACTIV1205,ASL1028,JAIPUR,,,N
INACTIV1206,,JAIPUR,,,N
INACTIV1206,ASL1028,JAIPUR,,,N
INACTIV1207,,JAIPUR,,,N
INACTIV1207,ASL1028,JAIPUR,,,N
INACTIV1208,,JAIPUR,,,N
INACTIV1208,ASL1028,JAIPUR,,,N
INACTIV1209,,JAIPUR,,,N
INACTIV1209,ASL1028,JAIPUR,,,N
INACTIV121,,DELHI,,,N
INACTIV121,ASL1028,DELHI,,,N
INACTIV123,,DELHI,,,N
INACTIV123,ASL1028,DELHI,,,N
INACTIV125,,ALWAR,,,N
INACTIV125,ASL1028,ALWAR,,,N
INACTIV126,,ALWAR,,,N
INACTIV126,ASL1028,ALWAR,,,N
INACTIV129,,Sonipat,,,N
INACTIV129,ASL1028,Sonipat,,,N
INACTIV130,,ROHTAK,,,N
INACTIV130,ASL1028,ROHTAK,,,N
INACTIV131,,SITARGANJ,,,Y
INACTIV131,ASL1028,SITARGANJ,,,Y
INACTIV132,,GHAZIABAD,,,N
INACTIV132,ASL1028,GHAZIABAD,,,N
INACTIV135,,KANPUR,,,N
INACTIV135,ASL1028,KANPUR,,,N
INACTIV136,,AGRA,,,N
INACTIV136,ASL1028,AGRA,,,N
INACTIV137,,AGRA,,,N
INACTIV137,ASL1028,AGRA,,,N
INACTIV138,,FARIDABAD,,,N
INACTIV138,ASL1028,FARIDABAD,,,N
INACTIV139,,FARIDABAD,,,N
INACTIV139,ASL1028,FARIDABAD,,,N
INACTIV140,,AMBALA,,,N
INACTIV140,ASL1028,AMBALA,,,N
INACTIV142,,PANIPAT,,,N
INACTIV142,ASL1028,PANIPAT,,,N
INACTIV145,,DELHI,,,N
INACTIV145,ASL1028,DELHI,,,N
INACTIV147,,HARIDWAR,,,N
INACTIV147,ASL1028,HARIDWAR,,,N
INACTIV148,,CHIRAWA,,,N
INACTIV148,ASL1028,CHIRAWA,,,N
INACTIV152,,BAHADURGARH,,,N
INACTIV152,ASL1028,BAHADURGARH,,,N
INACTIV157,,NOIDA,,,N
INACTIV157,ASL1028,NOIDA,,,N
INACTIV158,,ALWAR,,,N
INACTIV158,ASL1028,ALWAR,,,N
INACTIV160,,DELHI,,,N
INACTIV160,ASL1028,DELHI,,,N
INACTIV161,,HINDINCITY,,,N
INACTIV161,ASL1028,HINDINCITY,,,N
INACTIV162,,KARNAL,,,N
INACTIV162,ASL1028,KARNAL,,,N
INACTIV163,,REWADI,,,N
INACTIV163,ASL1028,REWADI,,,N
INACTIV168,,DELHI,,,N
INACTIV168,ASL1028,DELHI,,,N
INACTIV170,,HARIDWAR,,,N
INACTIV170,ASL1028,HARIDWAR,,,N
INACTIV174,,KHERTAL,,,N
INACTIV174,ASL1028,KHERTAL,,,N
INACTIV175,,DELHI,,,N
INACTIV175,ASL1028,DELHI,,,N
INACTIV176,,Bhiwadi,,,N
INACTIV176,ASL1028,Bhiwadi,,,N
INACTIV178,,DELHI,,,N
INACTIV178,ASL1028,DELHI,,,N
INACTIV179,,REWADI,,,N
INACTIV179,ASL1028,REWADI,,,N
INACTIV181,,MORENA,,,N
INACTIV181,ASL1028,MORENA,,,N
INACTIV182,,LUNKARANSAR,,,N
INACTIV182,ASL1028,LUNKARANSAR,,,N
INACTIV185,,SIKAR,,,N
INACTIV185,ASL1028,SIKAR,,,N
INACTIV187,,Sonipat,,,N
INACTIV187,ASL1028,Sonipat,,,N
INACTIV188,,Bhiwadi,,,N
INACTIV188,ASL1028,Bhiwadi,,,N
INACTIV190,,TEJARA,,,N
INACTIV190,ASL1028,TEJARA,,,N
INACTIV192,,PALWAL,,,N
INACTIV192,ASL1028,PALWAL,,,N
INACTIV193,,GURGAO,,,N
INACTIV193,ASL1028,GURGAO,,,N
INACTIV194,,DELHI,,,N
INACTIV194,ASL1028,DELHI,,,N
INACTIV196,,Ludhiana,,,N
INACTIV196,ASL1028,Ludhiana,,,N
INACTIV199,,ALWAR,,,N
INACTIV199,ASL1028,ALWAR,,,N
INACTIV202,,DELHI,,,N
INACTIV202,ASL1028,DELHI,,,N
INACTIV204,,INDORE,,,N
INACTIV204,ASL1028,INDORE,,,N
INACTIV207,,DELHI,,,N
INACTIV207,ASL1028,DELHI,,,N
INACTIV209,,DELHI,,,N
INACTIV209,ASL1028,DELHI,,,N
INACTIV215,,Bhiwadi,,,N
INACTIV215,ASL1028,Bhiwadi,,,N
INACTIV218,,DELHI,,,N
INACTIV218,ASL1028,DELHI,,,N
INACTIV219,,BAREILLY,,,N
INACTIV219,ASL1028,BAREILLY,,,N
INACTIV220,,JHUNJHUNU,,,N
INACTIV220,ASL1028,JHUNJHUNU,,,N
INACTIV221,,DELHI,,,N
INACTIV221,ASL1028,DELHI,,,N
INACTIV224,,Bhiwadi,,,N
INACTIV224,ASL1028,Bhiwadi,,,N
INACTIV227,,DELHI,,,N
INACTIV227,ASL1028,DELHI,,,N
INACTIV228,,AMROHA,,,N
INACTIV228,ASL1028,AMROHA,,,Y
INACTIV229,,HISSAR,,,N
INACTIV229,ASL1028,HISSAR,,,N
INACTIV230,,GWALIOR,,,N
INACTIV230,ASL1028,GWALIOR,,,N
INACTIV231,,AHMEDABAD,,,N
INACTIV231,ASL1028,AHMEDABAD,,,N
INACTIV232,,JAMMU,,,N
INACTIV232,ASL1028,JAMMU,,,N
INACTIV233,,PALWAL,,,N
INACTIV233,ASL1028,PALWAL,,,N
INACTIV234,,JAIPUR,,,N
INACTIV234,ASL1028,JAIPUR,,,N
INACTIV235,,SOLAN,,,N
INACTIV235,ASL1028,SOLAN,,,N
INACTIV236,,SOLAN,,,N
INACTIV236,ASL1028,SOLAN,,,N
INACTIV237,,Bhiwadi,,,N
INACTIV237,ASL1028,Bhiwadi,,,N
INACTIV238,,HAPUR,,,N
INACTIV238,ASL1028,HAPUR,,,N
INACTIV239,,PALWAL,,,N
INACTIV239,ASL1028,PALWAL,,,N
INACTIV240,,DELHI,,,N
INACTIV240,ASL1028,DELHI,,,N
INACTIV241,,DELHI,,,N
INACTIV241,ASL1028,DELHI,,,N
INACTIV242,ASL1028,NOHAR,,,Y
INACTIV243,,Sonipat,,,N
INACTIV243,ASL1028,Sonipat,,,N
INACTIV244,,GHAZIABAD,,,N
INACTIV244,ASL1028,GHAZIABAD,,,N
INACTIV245,,GHAZIABAD,,,N
INACTIV245,ASL1028,GHAZIABAD,,,N
INACTIV246,,AHMEDABAD,,,N
INACTIV246,ASL1028,AHMEDABAD,,,N
INACTIV247,,Ludhiana,,,N
INACTIV247,ASL1028,Ludhiana,,,N
INACTIV248,,DELHI,,,N
INACTIV248,ASL1028,DELHI,,,N
INACTIV249,,NUH,,,N
INACTIV249,ASL1028,NUH,,,N
INACTIV251,,GHAZIABAD,,,N
INACTIV251,ASL1028,GHAZIABAD,,,N
INACTIV252,,HAPUR,,,N
INACTIV252,ASL1028,HAPUR,,,N
INACTIV254,,AMBALA,,,N
INACTIV254,ASL1028,AMBALA,,,N
INACTIV255,,Bhiwadi,,,N
INACTIV255,ASL1028,Bhiwadi,,,N
INACTIV256,,SRI GANGANAGAR,,,N
INACTIV256,ASL1028,SRI GANGANAGAR,,,N
INACTIV257,,Ludhiana,,,N
INACTIV257,ASL1028,Ludhiana,,,N
INACTIV258,,DELHI,,,N
INACTIV258,ASL1028,DELHI,,,N
INACTIV259,,Meerut,,,N
INACTIV259,ASL1028,Meerut,,,N
INACTIV260,,KHALILABAD,,,N
INACTIV260,ASL1028,KHALILABAD,,,N
INACTIV261,,KOTA,,,N
INACTIV261,ASL1028,KOTA,,,N
INACTIV262,,JAIPUR,,,N
INACTIV262,ASL1028,JAIPUR,,,N
INACTIV263,,KAROLI,,,N
INACTIV263,ASL1028,KAROLI,,,N
INACTIV264,,SIRSA,,,N
INACTIV264,ASL1028,SIRSA,,,N
INACTIV265,,NOIDA,,,N
INACTIV265,ASL1028,NOIDA,,,N
INACTIV266,,KARNAL,,,N
INACTIV266,ASL1028,KARNAL,,,N
INACTIV267,,JAIPUR,,,N
INACTIV267,ASL1028,JAIPUR,,,N
INACTIV268,,GHAZIABAD,,,N
INACTIV268,ASL1028,GHAZIABAD,,,N
INACTIV269,,RAMPUR,,,N
INACTIV269,ASL1028,RAMPUR,,,N
INACTIV270,,DELHI,,,N
INACTIV270,ASL1028,DELHI,,,N
INACTIV271,,HAPUR,,,N
INACTIV271,ASL1028,HAPUR,,,N
INACTIV272,,FARIDABAD,,,N
INACTIV272,ASL1028,FARIDABAD,,,N
INACTIV273,,DELHI,,,N
INACTIV273,ASL1028,DELHI,,,N
INACTIV274,,KHATULI,,,N
INACTIV274,ASL1028,KHATULI,,,N
INACTIV275,,Ludhiana,,,N
INACTIV275,ASL1028,Ludhiana,,,N
INACTIV276,,BARI,,,N
INACTIV276,ASL1028,BARI,,,N
INACTIV277,,DELHI,,,N
INACTIV277,ASL1028,DELHI,,,N
INACTIV278,,BHARATPUR,,,N
INACTIV278,ASL1028,BHARATPUR,,,N
INACTIV279,,SIKAR,,,N
INACTIV279,ASL1028,SIKAR,,,N
INACTIV280,,GANGAPURCITY,,,N
INACTIV280,ASL1028,GANGAPURCITY,,,N
INACTIV281,,GANGAPURCITY,,,N
INACTIV281,ASL1028,GANGAPURCITY,,,N
INACTIV282,,BIKANER,,,N
INACTIV282,ASL1028,BIKANER,,,N
INACTIV283,,BIKANER,,,N
INACTIV283,ASL1028,BIKANER,,,N
INACTIV284,,AMBALA,,,N
INACTIV284,ASL1028,AMBALA,,,N
INACTIV286,,KARANPUR,,,N
INACTIV286,ASL1028,KARANPUR,,,N
INACTIV287,,BHARATPUR,,,N
INACTIV287,ASL1028,BHARATPUR,,,N
INACTIV288,,Ludhiana,,,N
INACTIV288,ASL1028,Ludhiana,,,N
INACTIV289,,Ludhiana,,,N
INACTIV289,ASL1028,Ludhiana,,,N
INACTIV290,,SIRMOR,,,N
INACTIV290,ASL1028,SIRMOR,,,N
INACTIV291,,PHILLAUR,,,N
INACTIV291,ASL1028,PHILLAUR,,,N
INACTIV292,,KARNAL,,,N
INACTIV292,ASL1028,KARNAL,,,N
INACTIV293,,MUMBAI,,,N
INACTIV293,ASL1028,MUMBAI,,,N
INACTIV294,,SIKAR,,,N
INACTIV294,ASL1028,SIKAR,,,N
INACTIV295,,AMRITSAR,,,N
INACTIV295,ASL1028,AMRITSAR,,,N
INACTIV296,,GOVINDGARH,,,N
INACTIV296,ASL1028,GOVINDGARH,,,N
INACTIV297,,NOIDA,,,N
INACTIV297,ASL1028,NOIDA,,,N
INACTIV297,Interns22,NOIDA,,,Y
INACTIV298,,NADWAI,,,N
INACTIV298,ASL1028,NADWAI,,,N
INACTIV299,,CHIRAWA,,,N
INACTIV299,ASL1028,CHIRAWA,,,N
INACTIV301,,RAJKOT,,,N
INACTIV301,ASL1028,RAJKOT,,,N
INACTIV302,,RAJKOT,,,N
INACTIV302,ASL1028,RAJKOT,,,N
INACTIV303,,SIRMOUR,,,N
INACTIV303,ASL1028,SIRMOUR,,,N
INACTIV304,,Ludhiana,,,N
INACTIV304,ASL1028,Ludhiana,,,N
INACTIV305,,SRI GANGANAGAR,,,N
INACTIV305,ASL1028,SRI GANGANAGAR,,,N
INACTIV306,,RUDRAPUR,,,N
INACTIV306,ASL1028,RUDRAPUR,,,N
INACTIV307,,MORENA,,,N
INACTIV307,ASL1028,MORENA,,,N
INACTIV308,,DELHI,,,N
INACTIV308,ASL1028,DELHI,,,N
INACTIV309,,BIKANER,,,N
INACTIV309,ASL1028,BIKANER,,,N
INACTIV310,,DELHI,,,N
INACTIV310,ASL1028,DELHI,,,N
INACTIV311,,DAUSA,,,N
INACTIV311,ASL1028,DAUSA,,,N
INACTIV312,,HANUMANGARH,,,N
INACTIV312,ASL1028,HANUMANGARH,,,N
INACTIV313,,SUJANGARH,,,N
INACTIV313,ASL1028,SUJANGARH,,,N
INACTIV314,,DELHI,,,N
INACTIV314,ASL1028,DELHI,,,N
INACTIV316,,REWADI,,,N
INACTIV316,ASL1028,REWADI,,,N
INACTIV317,,BARABANKI,,,N
INACTIV317,ASL1028,BARABANKI,,,N
INACTIV318,,DELHI,,,N
INACTIV318,ASLS072,DELHI,,,Y
INACTIV318,ASL1028,DELHI,,,N
INACTIV319,,Ludhiana,,,N
INACTIV319,ASL1028,Ludhiana,,,N
INACTIV320,,DELHI,,,N
INACTIV320,ASL1028,DELHI,,,N
INACTIV321,,DELHI,,,N
INACTIV321,ASL1028,DELHI,,,N
INACTIV322,,DELHI,,,N
INACTIV322,ASL1028,DELHI,,,N
INACTIV325,,RAJKOT,,,N
INACTIV325,ASL1028,RAJKOT,,,N
INACTIV326,,Bhiwadi,,,N
INACTIV326,ASL1028,Bhiwadi,,,N
INACTIV327,,ALWAR,,,N
INACTIV327,ASL1028,ALWAR,,,N
INACTIV328,,MUZAFFARNAGAR,,,N
INACTIV328,ASL1028,MUZAFFARNAGAR,,,N
INACTIV329,,DELHI,,,N
INACTIV329,ASL1028,DELHI,,,N
INACTIV330,,BARAN,,,N
INACTIV330,ASL1028,BARAN,,,N
INACTIV331,,BAYANA,,,N
INACTIV331,ASL1028,BAYANA,,,N
INACTIV332,,JALLANDHAR,,,N
INACTIV332,ASL1028,JALLANDHAR,,,N
INACTIV333,,DELHI,,,N
INACTIV333,ASL1028,DELHI,,,N
INACTIV334,,Allahabad,,,N
INACTIV334,ASL1028,Allahabad,,,N
INACTIV335,,GHAZIABAD,,,N
INACTIV335,ASL1028,GHAZIABAD,,,N
INACTIV336,,REWARI,,,N
INACTIV336,ASL1028,REWARI,,,N
INACTIV337,,NOHAR,,,N
INACTIV337,ASL1028,NOHAR,,,N
INACTIV338,,DELHI,,,N
INACTIV338,ASL1028,DELHI,,,N
INACTIV339,,KHURJA,,,N
INACTIV339,ASL1028,KHURJA,,,N
INACTIV340,,HARIDWAR,,,N
INACTIV340,ASL1028,HARIDWAR,,,N
INACTIV341,,DELHI,,,N
INACTIV341,ASL1028,DELHI,,,N
INACTIV342,,DADRI,,,N
INACTIV342,ASL1028,DADRI,,,N
INACTIV343,,REWARI,,,N
INACTIV343,ASL1028,REWARI,,,N
INACTIV345,,AMRITSAR,,,N
INACTIV345,ASL1028,AMRITSAR,,,N
INACTIV346,,KARNAL,,,N
INACTIV346,ASL1028,KARNAL,,,N
INACTIV347,,ALWAR,,,N
INACTIV347,ASL1028,ALWAR,,,N
INACTIV348,,FIROZPUR,,,N
INACTIV348,ASL1028,FIROZPUR,,,N
INACTIV349,,BEHROR,,,N
INACTIV349,ASL1028,BEHROR,,,N
INACTIV350,,BEHROR,,,N
INACTIV350,ASL1028,BEHROR,,,N
INACTIV351,,AMRITSAR,,,N
INACTIV351,ASL1028,AMRITSAR,,,N
INACTIV352,,BEHROR,,,N
INACTIV352,ASL1028,BEHROR,,,N
INACTIV353,,BEHROR,,,N
INACTIV353,ASL1028,BEHROR,,,N
INACTIV354,,ALWAR,,,N
INACTIV354,ASL1028,ALWAR,,,N
INACTIV355,,INDORE,,,N
INACTIV355,ASL1028,INDORE,,,N
INACTIV356,,Sonipat,,,N
INACTIV356,ASL1028,Sonipat,,,N
INACTIV357,,DELHI,,,N
INACTIV357,ASL1028,DELHI,,,N
INACTIV358,,GHAZIABAD,,,N
INACTIV358,ASL1028,GHAZIABAD,,,N
INACTIV359,,AKOLA,,,N
INACTIV359,ASL1028,AKOLA,,,N
INACTIV360,,FARRUKABAD,,,N
INACTIV360,ASL1028,FARRUKABAD,,,N
INACTIV361,,LADNOO,,,N
INACTIV361,ASL1028,LADNOO,,,N
INACTIV362,,KUNDALI,,,N
INACTIV362,ASL1028,KUNDALI,,,N
INACTIV363,,HALDWANI,,,N
INACTIV363,ASL1028,HALDWANI,,,N
INACTIV364,,RAJPURA,,,N
INACTIV364,ASL1028,RAJPURA,,,N
INACTIV365,,Gorakhpur,,,N
INACTIV365,ASL1028,Gorakhpur,,,N
INACTIV366,,MUDAWAR,,,N
INACTIV366,ASL1028,MUDAWAR,,,N
INACTIV367,,DELHI,,,N
INACTIV367,ASL1028,DELHI,,,N
INACTIV368,,JIND,,,N
INACTIV368,ASL1028,JIND,,,N
INACTIV369,,HISSAR,,,N
INACTIV369,ASL1028,HISSAR,,,N
INACTIV370,,GURGAON,,,N
INACTIV370,ASL1028,GURGAON,,,N
INACTIV372,,JAIPUR,,,N
INACTIV372,ASL1028,JAIPUR,,,N
INACTIV373,,JAIPUR,,,N
INACTIV373,ASL1028,JAIPUR,,,N
INACTIV374,,DELHI,,,N
INACTIV374,ASL1028,DELHI,,,N
INACTIV375,,LUNKARANSAR,,,N
INACTIV375,ASL1028,LUNKARANSAR,,,N
INACTIV376,,Sonipat,,,N
INACTIV376,ASL1028,Sonipat,,,N
INACTIV377,,KANPUR,,,N
INACTIV377,ASL1028,KANPUR,,,N
INACTIV378,,DELHI,,,N
INACTIV378,ASL1028,DELHI,,,N
INACTIV379,,JAIPUR,,,N
INACTIV379,ASL1028,JAIPUR,,,N
INACTIV380,,MAHUWA,,,N
INACTIV380,ASL1028,MAHUWA,,,N
INACTIV381,,HISSAR,,,N
INACTIV381,ASL1028,HISSAR,,,N
INACTIV382,,ALWAR,,,N
INACTIV382,ASL1028,ALWAR,,,N
INACTIV383,,ALWAR,,,N
INACTIV383,ASL1028,ALWAR,,,N
INACTIV384,,GOVARDHAN,,,N
INACTIV384,ASL1028,GOVARDHAN,,,N
INACTIV385,,Bhiwadi,,,N
INACTIV385,ASL1028,Bhiwadi,,,N
INACTIV386,,DELHI,,,N
INACTIV386,ASL1028,DELHI,,,N
INACTIV387,,Ludhiana,,,N
INACTIV387,ASL1028,Ludhiana,,,N
INACTIV388,,DELHI,,,N
INACTIV388,ASL1028,DELHI,,,N
INACTIV389,,DELHI,,,N
INACTIV389,ASL1028,DELHI,,,N
INACTIV390,,DELHI,,,N
INACTIV390,ASL1028,DELHI,,,N
INACTIV391,,DELHI,,,N
INACTIV391,ASL1028,DELHI,,,N
INACTIV393,,BIKANER,,,N
INACTIV393,ASL1028,BIKANER,,,N
INACTIV394,,DELHI,,,N
INACTIV394,ASL1028,DELHI,,,N
INACTIV395,,Bhiwadi,,,N
INACTIV395,ASL1028,Bhiwadi,,,N
INACTIV396,,MORENA,,,N
INACTIV396,ASL1028,MORENA,,,N
INACTIV397,,BANDIKUA,,,N
INACTIV397,ASL1028,BANDIKUA,,,N
INACTIV398,,KANPUR,,,N
INACTIV398,ASL1028,KANPUR,,,N
INACTIV399,,SARDARSAHAR,,,N
INACTIV399,ASL1028,SARDARSAHAR,,,N
INACTIV400,,Bhiwadi,,,N
INACTIV400,ASL1028,Bhiwadi,,,N
INACTIV401,,DELHI,,,N
INACTIV401,ASL1028,DELHI,,,N
BKYDR00057,ASLS080,FATEHABAD,,,Y
INACTIV403,,VADODARA,,,N
INACTIV403,ASL1028,VADODARA,,,N
INACTIV404,,MUZAFFARNAGAR,,,N
INACTIV404,ASL1028,MUZAFFARNAGAR,,,N
INACTIV405,,MOHALI,,,N
INACTIV405,ASL1028,MOHALI,,,N
INACTIV406,,SHAHPURA,,,N
INACTIV406,ASL1028,SHAHPURA,,,N
INACTIV407,,PANCHKULA,,,N
INACTIV407,ASL1028,PANCHKULA,,,N
INACTIV408,,TODABHIM,,,N
INACTIV408,ASL1028,TODABHIM,,,N
INACTIV409,,SILVASSA,,,N
INACTIV409,ASL1028,SILVASSA,,,N
INACTIV410,,CHANDIGARH,,,N
INACTIV410,ASL1028,CHANDIGARH,,,N
INACTIV411,,BANSWADA,,,N
INACTIV411,ASL1028,BANSWADA,,,N
INACTIV416,,FARIDABAD,,,N
INACTIV416,ASL1028,FARIDABAD,,,N
INACTIV418,,GOVINDGARH,,,N
INACTIV418,ASL1028,GOVINDGARH,,,N
INACTIV420,,JIND,,,N
INACTIV420,ASL1028,JIND,,,N
INACTIV421,ASLS071,JHUNJHUNU,,,Y
INACTIV421,ASLS075,JHUNJHUNU,,,Y
INACTIV421,ASL1028,JHUNJHUNU,,,Y
INACTIV422,,JODHPUR,,,N
INACTIV422,ASL1028,JODHPUR,,,N
INACTIV423,,DELHI,,,N
INACTIV423,ASL1028,DELHI,,,N
INACTIV424,,GHAZIABAD,,,N
INACTIV424,ASL1028,GHAZIABAD,,,N
INACTIV425,,KHAIRTAL,,,N
INACTIV425,ASL1028,KHAIRTAL,,,N
INACTIV426,,ALWAR,,,N
INACTIV426,ASL1028,ALWAR,,,N
INACTIV427,,KARNAL,,,N
INACTIV427,ASL1028,KARNAL,,,N
INACTIV429,,Ludhiana,,,N
INACTIV429,ASL1028,Ludhiana,,,N
INACTIV430,,ANJAR,,,N
INACTIV430,ASL1028,ANJAR,,,N
INACTIV431,,KOTA,,,N
INACTIV431,ASL1028,KOTA,,,N
INACTIV432,,BULANDSHAHAR,,,N
INACTIV432,ASL1028,BULANDSHAHAR,,,N
INACTIV433,,Ludhiana,,,N
INACTIV433,ASL1028,Ludhiana,,,N
INACTIV434,,KOHLAPUR,,,N
INACTIV434,ASL1028,KOHLAPUR,,,N
INACTIV435,,UDAIPUR,,,N
INACTIV435,ASL1028,UDAIPUR,,,N
INACTIV436,,UNA,,,N
INACTIV436,ASL1028,UNA,,,N
INACTIV437,,BARELEY,,,N
INACTIV437,ASL1028,BARELEY,,,N
INACTIV438,,BANDIKUAI,,,N
INACTIV438,ASL1028,BANDIKUAI,,,N
INACTIV439,,KACHCCH,,,N
INACTIV439,ASL1028,KACHCCH,,,N
INACTIV440,,BHILWADA,,,N
INACTIV440,ASL1028,BHILWADA,,,N
BPRDR00012,,GURGAON,,,Y
BPRDR00012,ASL1028,GURGAON,,,Y
INACTIV441,,GHARSANA,,,N
INACTIV441,ASL1028,GHARSANA,,,N
INACTIV442,,BARAN,,,N
INACTIV442,ASL1028,BARAN,,,N
INACTIV443,,SUJJANGARH,,,N
INACTIV443,ASL1028,SUJJANGARH,,,N
INACTIV444,,MODINAGAR,,,N
INACTIV444,ASL1028,MODINAGAR,,,N
INACTIV445,,BHILWADA,,,N
INACTIV445,ASL1028,BHILWADA,,,N
INACTIV446,,KANPUR,,,N
INACTIV446,ASL1028,KANPUR,,,N
INACTIV447,,GURGAON,,,N
INACTIV447,ASL1028,GURGAON,,,N
INACTIV448,,ALWAR,,,N
INACTIV448,ASL1028,ALWAR,,,N
INACTIV449,,KANPUR,,,N
INACTIV449,ASL1028,KANPUR,,,N
INACTIV450,,GHAZIABAD,,,N
INACTIV450,ASL1028,GHAZIABAD,,,N
INACTIV451,,KANPUR,,,N
INACTIV451,ASL1028,KANPUR,,,N
INACTIV452,,Sonipat,,,N
INACTIV452,ASL1028,Sonipat,,,N
INACTIV453,,DEHRADUN,,,N
INACTIV453,ASL1028,DEHRADUN,,,N
INACTIV454,,KANPUR,,,N
INACTIV454,ASL1028,KANPUR,,,N
INACTIV455,,Sonipat,,,N
INACTIV455,ASL1028,Sonipat,,,N
INACTIV456,,JAIPUR,,,N
INACTIV456,ASL1028,JAIPUR,,,N
INACTIV457,,ALWAR,,,N
INACTIV457,ASL1028,ALWAR,,,N
INACTIV458,,HISSAR,,,N
INACTIV458,ASL1028,HISSAR,,,N
INACTIV460,,CHURU,,,N
INACTIV460,ASL1028,CHURU,,,N
INACTIV461,,GANGAPUR CITY,,,N
INACTIV461,ASL1028,GANGAPUR CITY,,,N
INACTIV462,,JIND,,,N
INACTIV462,ASL1028,JIND,,,N
INACTIV463,,DELHI,,,N
INACTIV463,ASL1028,DELHI,,,N
INACTIV464,,Ludhiana,,,N
INACTIV464,ASL1028,Ludhiana,,,N
INACTIV465,,Moradabad,,,N
INACTIV465,ASL1028,Moradabad,,,N
INACTIV466,,AHMEDABAD,,,N
INACTIV466,ASL1028,AHMEDABAD,,,N
INACTIV468,,NOIDA,,,N
INACTIV468,ASL1028,NOIDA,,,N
INACTIV469,,PANIPAT,,,N
INACTIV469,ASL1028,PANIPAT,,,N
INACTIV470,,AMROHA,,,N
INACTIV470,ASL1028,AMROHA,,,N
INACTIV471,,BHIWANI,,,N
INACTIV471,ASL1028,BHIWANI,,,N
INACTIV472,,SIKANDRA,,,N
INACTIV472,ASL1028,SIKANDRA,,,N
INACTIV473,,ALWAR,,,N
INACTIV473,ASL1028,ALWAR,,,N
INACTIV474,,Bhiwadi,,,N
INACTIV474,ASL1028,Bhiwadi,,,N
INACTIV475,,DELHI,,,N
INACTIV475,ASL1028,DELHI,,,N
INACTIV476,,HARIDWAR,,,N
INACTIV476,ASL1028,HARIDWAR,,,N
INACTIV477,,SARDAR SAHAR,,,N
INACTIV477,ASL1028,SARDAR SAHAR,,,N
INACTIV480,,DELHI,,,N
INACTIV480,ASL1028,DELHI,,,N
INACTIV481,,KAITHAL,,,N
INACTIV481,ASL1028,KAITHAL,,,N
INACTIV482,,DHOLPUR,,,N
INACTIV482,ASL1028,DHOLPUR,,,N
INACTIV483,,DELHI,,,N
INACTIV483,ASL1028,DELHI,,,N
INACTIV485,,Ludhiana,,,N
